Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000016,ADAM9L CD9,ADAM9L,CD9,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9L%20CD9-based-on-Pubmed-ID-10518536-in-chicken,ADAM9L,CD9,-,-,ENSGALG00010001764,ENSGALG00010024600,"ADAM2 (FTNB, PH-30b, PH30, CT15)","CD9 (MIC3, BA2, P24, TSPAN29, MRP-1)",cell membrane,cell membrane
CDB15:0000017,ADAM9L ITGA6,ADAM9L,ITGA6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9L%20ITGA6-based-on-Pubmed-ID-10518536,%209889149-in-chicken",ADAM9L,ITGA6,-,-,ENSGALG00010001764,ENSGALG00010021931,"ADAM2 (FTNB, PH-30b, PH30, CT15)","ITGA6 (CD49f, VLA-6, ITGA6A, ITGA6B)",cell membrane,cell membrane
CDB15:0000018,ADAM9L ITGA9,ADAM9L,ITGA9,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9L%20ITGA9-based-on-Pubmed-ID-21060781-in-chicken,ADAM9L,ITGA9,-,-,ENSGALG00010001764,ENSGALG00010017647,"ADAM2 (FTNB, PH-30b, PH30, CT15)","ITGA9 (RLC, ITGA4L, ALPHA-RLC)",cell membrane,cell membrane
CDB15:0000019,ADAM9L ITGB1,ADAM9L,ITGB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9L%20ITGB1-based-on-Pubmed-ID-10518536,%209889149-in-chicken",ADAM9L,ITGB1,-,-,ENSGALG00010001764,ENSGALG00010005632,"ADAM2 (FTNB, PH-30b, PH30, CT15)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",cell membrane,cell membrane
CDB15:0000020,ADAM9L LOC107049666,ADAM9L,LOC107049666,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9L%20LOC107049666-based-on-Pubmed-ID-21060781-in-chicken,ADAM9L,LOC107049666,-,-,ENSGALG00010001764,ENSGALG00010024583,"ADAM2 (FTNB, PH-30b, PH30, CT15)",ITGB7,cell membrane,cell membrane
CDB15:0000021,ADAM9 ITGA3,ADAM9,ITGA3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9%20ITGA3-based-on-Pubmed-ID-15361064-in-chicken,ADAM9,ITGA3,-,-,ENSGALG00010017571,ENSGALG00010025286,"ADAM9 (CORD9, MDC9, KIAA0021, MCMP, Mltng)","ITGA3 (MSK18, CD49c, VLA3a, VCA-2, GAP-B3)","secreted, cell membrane",cell membrane
CDB15:0000022,ADAM9 ITGA6,ADAM9,ITGA6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9%20ITGA6-based-on-Pubmed-ID-10825303,%2015361064-in-chicken",ADAM9,ITGA6,-,-,ENSGALG00010017571,ENSGALG00010021931,"ADAM9 (CORD9, MDC9, KIAA0021, MCMP, Mltng)","ITGA6 (CD49f, VLA-6, ITGA6A, ITGA6B)","secreted, cell membrane",cell membrane
CDB15:0000023,ADAM9 ITGAV,ADAM9,ITGAV,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9%20ITGAV-based-on-Pubmed-ID-11162558,%2015361064-in-chicken",ADAM9,ITGAV,-,-,ENSGALG00010017571,ENSGALG00010013386,"ADAM9 (CORD9, MDC9, KIAA0021, MCMP, Mltng)","ITGAV (VNRA, MSK8, VTNR, CD51)","secreted, cell membrane",cell membrane
CDB15:0000024,ADAM9 ITGB1,ADAM9,ITGB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9%20ITGB1-based-on-Pubmed-ID-10825303,%2015361064-in-chicken",ADAM9,ITGB1,-,-,ENSGALG00010017571,ENSGALG00010005632,"ADAM9 (CORD9, MDC9, KIAA0021, MCMP, Mltng)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)","secreted, cell membrane",cell membrane
CDB15:0000025,ADAM9 ITGB5,ADAM9,ITGB5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM9%20ITGB5-based-on-Pubmed-ID-11162558-in-chicken,ADAM9,ITGB5,-,-,ENSGALG00010017571,ENSGALG00010019996,"ADAM9 (CORD9, MDC9, KIAA0021, MCMP, Mltng)",ITGB5,"secreted, cell membrane",cell membrane
CDB15:0000026,ADCYAP1 ADCYAP1R1,ADCYAP1,ADCYAP1R1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADCYAP1%20ADCYAP1R1-based-on-Pubmed-ID-10100920,%2010583729,%2011931347,%2012429744,%2016930633,%208146174,%208253796,%208703026-in-chicken","ADCYAP1 (grf), ADCYAP1 (PACAP)",ADCYAP1R1 (PAC1),-,-,ENSGALG00010004036,ENSGALG00010027355,ADCYAP1 (PACAP),"ADCYAP1R1 (PAC1, PACAPR, PAC1R)",secreted,cell membrane
CDB15:0000027,ADCYAP1 SCTR,ADCYAP1,SCTR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADCYAP1%20SCTR-based-on-Pubmed-ID-1335692-in-chicken,"ADCYAP1 (grf), ADCYAP1 (PACAP)",SCTR,-,-,ENSGALG00010004036,ENSGALG00010020713,ADCYAP1 (PACAP),SCTR,secreted,cell membrane
CDB15:0000028,ADCYAP1 VIPR1,ADCYAP1,VIPR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADCYAP1%20VIPR1-based-on-Pubmed-ID-11897681,%2016930633,%208791009,%209928018-in-chicken","ADCYAP1 (grf), ADCYAP1 (PACAP)",VIPR1 (CVIPR),-,-,ENSGALG00010004036,ENSGALG00010027363,ADCYAP1 (PACAP),"VIPR1 (VPAC1, RDC1, HVR1, VPAC1R)",secreted,cell membrane
CDB15:0000029,ADCYAP1 VIPR2,ADCYAP1,VIPR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADCYAP1%20VIPR2-based-on-Pubmed-ID-16930633,%209928018-in-chicken","ADCYAP1 (grf), ADCYAP1 (PACAP)",VIPR2 (VPAC2),-,-,ENSGALG00010004036,ENSGALG00010024920,ADCYAP1 (PACAP),"VIPR2 (VPAC2, VPAC2R)",secreted,cell membrane
CDB15:0000030,ADIPOQ ADIPOR1,ADIPOQ,ADIPOR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADIPOQ%20ADIPOR1-based-on-Pubmed-ID-12802337-in-chicken,ADIPOQ,ADIPOR1,-,-,ENSGALG00010025618,ENSGALG00010024810,"ADIPOQ (ACDC, ACRP30, apM1, GBP28, adiponectin)","ADIPOR1 (PAQR1, ACDCR1)",secreted,cell membrane
CDB15:0000031,ADIPOQ ADIPOR2,ADIPOQ,ADIPOR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADIPOQ%20ADIPOR2-based-on-Pubmed-ID-12802337-in-chicken,ADIPOQ,ADIPOR2,-,-,ENSGALG00010025618,ENSGALG00010013910,"ADIPOQ (ACDC, ACRP30, apM1, GBP28, adiponectin)","ADIPOR2 (PAQR2, ACDCR2)",secreted,cell membrane
CDB15:0000032,ADM2 CALCRL,ADM2,CALCRL,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM2%20CALCRL-based-on-Pubmed-ID-14615490-in-chicken,ADM2,CALCRL,-,-,ENSGALG00010006410,ENSGALG00010013320,"ADM2 (AM2, FLJ21135)","CALCRL (CGRPR, CRLR)",secreted,cell membrane
CDB15:0000033,ADM2 RBM44,ADM2,RBM44,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM2%20RBM44-based-on-Pubmed-ID-30139742-in-chicken,ADM2,RBM44,-,-,ENSGALG00010006410,ENSGALG00010012120,"ADM2 (AM2, FLJ21135)",RAMP1,secreted,cell membrane
CDB15:0000034,ADM CALCR,ADM,CALCR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM%20CALCR-based-on-Pubmed-ID-12565884-in-chicken,ADM,CALCR,-,-,ENSGALG00010021090,ENSGALG00010003255,ADM (AM),"CALCR (CTR, CT-R)",secreted,cell membrane
CDB15:0000035,ADM CALCRL,ADM,CALCRL,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM%20CALCRL-based-on-Pubmed-ID-7592696,%209620797-in-chicken",ADM,CALCRL,-,-,ENSGALG00010021090,ENSGALG00010013320,ADM (AM),"CALCRL (CGRPR, CRLR)",secreted,cell membrane
CDB15:0000036,ADM MRGPRH,ADM,MRGPRH,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM%20MRGPRH-based-on-Pubmed-ID-15823563,%2016111673-in-chicken",ADM,MRGPRH,-,-,ENSGALG00010021090,ENSGALG00010022270,ADM (AM),MRGPRX2 (MRGX2),secreted,cell membrane
CDB15:0000037,ADM RAMP2,ADM,RAMP2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM%20RAMP2-based-on-Pubmed-ID-10342881,%2012565884,%2015692146,%2030139742,%209620797-in-chicken",ADM,RAMP2,-,-,ENSGALG00010021090,ENSGALG00010022235,ADM (AM),RAMP2,secreted,cell membrane
CDB15:0000038,AGRN ATP1A3,AGRN,ATP1A3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRN%20ATP1A3-based-on-Pubmed-ID-16630822-in-chicken,AGRN (HSPG),ATP1A3,-,-,ENSGALG00010021766,,AGRN (AGRIN),ATP1A3 (DYT12),"secreted, cell membrane",cell membrane
CDB15:0000039,AGRN LRP4,AGRN,LRP4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRN%20LRP4-based-on-Pubmed-ID-18848351-in-chicken,AGRN (HSPG),LRP4,-,-,ENSGALG00010021766,ENSGALG00010022929,AGRN (AGRIN),"LRP4 (MEGF7, CLSS, LRP-4, SOST2)","secreted, cell membrane",cell membrane
CDB15:0000040,AGRN MUSK,AGRN,MUSK,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRN%20MUSK-based-on-Pubmed-ID-8653787-in-chicken,AGRN (HSPG),MUSK,-,-,ENSGALG00010021766,ENSGALG00010005790,AGRN (AGRIN),MUSK,"secreted, cell membrane",cell membrane
CDB15:0000041,AGRP MC3R,AGRP,MC3R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRP%20MC3R-based-on-Pubmed-ID-11747427,%209311920,%209819197,%209893984-in-chicken",AGRP,MC3R,-,-,ENSGALG00010021641,ENSGALG00010016481,"AGRP (Agrt, ART, ASIP2)",MC3R (MC3),secreted,cell membrane
CDB15:0000042,AGRP MC4R,AGRP,MC4R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRP%20MC4R-based-on-Pubmed-ID-10318826,%2011747427,%2012815165,%209299416,%209311920,%209893984-in-chicken",AGRP,MC4R,-,-,ENSGALG00010021641,ENSGALG00010012132,"AGRP (Agrt, ART, ASIP2)",MC4R,secreted,cell membrane
CDB15:0000043,AGRP MC5R,AGRP,MC5R,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRP%20MC5R-based-on-Pubmed-ID-9892020-in-chicken,AGRP,MC5R,-,-,ENSGALG00010021641,ENSGALG00010001415,"AGRP (Agrt, ART, ASIP2)",MC5R,secreted,cell membrane
CDB15:0000044,AGRP SDC3,AGRP,SDC3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRP%20SDC3-based-on-Pubmed-ID-11461706-in-chicken,AGRP,SDC3 (syndecan-3),-,-,ENSGALG00010021641,ENSGALG00010013435,"AGRP (Agrt, ART, ASIP2)","SDC3 (N-syndecan, SYND3)",secreted,cell membrane
CDB15:0000045,AGT AGTR1,AGT,AGTR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGT%20AGTR1-based-on-Pubmed-ID-10193788,%2012006574,%2015930094,%2017138938,%2021464395,%202775266,%2010993080,%2037540598-in-chicken",AGT (SERPINA8),AGTR1,-,-,ENSGALG00010007759,ENSGALG00010017056,AGT (SERPINA8),"AGTR1 (AGTR1B, AT1, AT2R1, AGTR1A, AT2R1A, HAT1R, AG2S, AT2R1B, AT1B, ATR1)",secreted,cell membrane
CDB15:0000046,AGT AGTR2,AGT,AGTR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGT%20AGTR2-based-on-Pubmed-ID-17138938,%2021464395,%202775266,%2037540598,%208185599-in-chicken",AGT (SERPINA8),AGTR2,-,-,ENSGALG00010007759,ENSGALG00010018860,AGT (SERPINA8),"AGTR2 (AT2, MRX88)",secreted,cell membrane
CDB15:0000047,AGT LRP2,AGT,LRP2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGT%20LRP2-based-on-Pubmed-ID-15467006-in-chicken,AGT (SERPINA8),LRP2,-,-,ENSGALG00010007759,ENSGALG00010024034,AGT (SERPINA8),"LRP2 (gp330, DBS)",secreted,cell membrane
CDB15:0000048,AGT MAS1,AGT,MAS1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGT%20MAS1-based-on-Pubmed-ID-12829792-in-chicken,AGT (SERPINA8),MAS1,-,-,ENSGALG00010007759,ENSGALG00010006448,AGT (SERPINA8),MAS1,secreted,cell membrane
CDB15:0000049,AHSG INSR,AHSG,INSR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AHSG%20INSR-based-on-Pubmed-ID-7906861-in-chicken,AHSG,INSR,-,-,ENSGALG00010016067,ENSGALG00010027254,"AHSG (FETUA, A2HS, HSGA)",INSR (CD220),secreted,cell membrane
CDB15:0000050,ALB LRP2,ALB,LRP2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ALB%20LRP2-based-on-Pubmed-ID-8898021-in-chicken,ALB,LRP2,-,-,ENSGALG00010005070,ENSGALG00010024034,ALB,"LRP2 (gp330, DBS)",secreted,cell membrane
CDB15:0000051,AMH AMHR2,AMH,AMHR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AMH%20AMHR2-based-on-Pubmed-ID-34155118-in-chicken,AMH,AMHR2,-,-,ENSGALG00010027880,ENSGALG00010024335,"AMH (MIF, MIS)","AMHR2 (MISR2, MISRII)",secreted,cell membrane
CDB15:0000052,AMH EGFR,AMH,EGFR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AMH%20EGFR-based-on-Pubmed-ID-8596488-in-chicken,AMH,EGFR (c-erbB),-,-,ENSGALG00010027880,ENSGALG00010007381,"AMH (MIF, MIS)","EGFR (ERBB, ERBB1, ERRP)",secreted,cell membrane
CDB15:0000053,ANGPT1 ITGA5,ANGPT1,ITGA5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT1%20ITGA5-based-on-Pubmed-ID-15781448-in-chicken,ANGPT1 (ANG-1),ITGA5,-,-,ENSGALG00010011001,ENSGALG00010022462,"ANGPT1 (KIAA0003, Ang1, AGPT-1)","ITGA5 (FNRA, CD49e)",secreted,cell membrane
CDB15:0000054,ANGPT1 ITGB1,ANGPT1,ITGB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT1%20ITGB1-based-on-Pubmed-ID-15690488,%2015781448,%2019379779-in-chicken",ANGPT1 (ANG-1),ITGB1,-,-,ENSGALG00010011001,ENSGALG00010005632,"ANGPT1 (KIAA0003, Ang1, AGPT-1)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000055,ANGPT1 TEK,ANGPT1,TEK,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT1%20TEK-based-on-Pubmed-ID-12427764,%208980223,%208980224,%209723709-in-chicken",ANGPT1 (ANG-1),TEK,-,-,ENSGALG00010011001,ENSGALG00010006538,"ANGPT1 (KIAA0003, Ang1, AGPT-1)","TEK (VMCM, TIE2, TIE-2, VMCM1, CD202b)",secreted,cell membrane
CDB15:0000056,ANGPT1 TIE1,ANGPT1,TIE1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT1%20TIE1-based-on-Pubmed-ID-11172728,%2015851516-in-chicken",ANGPT1 (ANG-1),TIE1,-,-,ENSGALG00010011001,ENSGALG00010022659,"ANGPT1 (KIAA0003, Ang1, AGPT-1)","TIE1 (TIE, JTK14)",secreted,cell membrane
CDB15:0000057,ANGPT2 TEK,ANGPT2,TEK,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT2%20TEK-based-on-Pubmed-ID-9204896,%209723709-in-chicken",ANGPT2 (ANGIOPOIETIN-2),TEK,-,-,ENSGALG00010002288,ENSGALG00010006538,ANGPT2 (Ang2),"TEK (VMCM, TIE2, TIE-2, VMCM1, CD202b)",secreted,cell membrane
CDB15:0000058,ANGPT4 TEK,ANGPT4,TEK,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT4%20TEK-based-on-Pubmed-ID-10051567,%2015284220-in-chicken",ANGPT4,TEK,-,-,ENSGALG00010013755,ENSGALG00010006538,ANGPT4,"TEK (VMCM, TIE2, TIE-2, VMCM1, CD202b)",secreted,cell membrane
CDB15:0000059,ANGPT4 TIE1,ANGPT4,TIE1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPT4%20TIE1-based-on-Pubmed-ID-10051567,%2015851516-in-chicken",ANGPT4,TIE1,-,-,ENSGALG00010013755,ENSGALG00010022659,ANGPT4,"TIE1 (TIE, JTK14)",secreted,cell membrane
CDB15:0000060,ANGPTL1 TEK,ANGPTL1,TEK,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPTL1%20TEK-based-on-Pubmed-ID-10051567-in-chicken,ANGPTL1,TEK,-,-,ENSGALG00010011271,ENSGALG00010006538,"ANGPTL1 (ANGPT3, ANG3, AngY, ARP1)","TEK (VMCM, TIE2, TIE-2, VMCM1, CD202b)",secreted,cell membrane
CDB15:0000061,ANGPTL3 ITGAV,ANGPTL3,ITGAV,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPTL3%20ITGAV-based-on-Pubmed-ID-11877390-in-chicken,ANGPTL3,ITGAV,-,-,ENSGALG00010023885,ENSGALG00010013386,ANGPTL3 (ANGPT5),"ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
CDB15:0000062,ANGPTL3 ITGB3,ANGPTL3,ITGB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANGPTL3%20ITGB3-based-on-Pubmed-ID-11877390-in-chicken,ANGPTL3,ITGB3 (integrin),-,-,ENSGALG00010023885,ENSGALG00010022837,ANGPTL3 (ANGPT5),"ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB15:0000063,ANXA1 CMKLR1,ANXA1,CMKLR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANXA1%20CMKLR1-based-on-Pubmed-ID-10882119-in-chicken,"ANXA1 (p35), ANXA1 (Anx1)",CMKLR1 (ChemR23),-,-,ENSGALG00010014114,ENSGALG00010022421,"ANXA1 (ANX1, LPC1)","FPR1 (FPR, FMLP)","secreted, cell membrane",cell membrane
CDB15:0000064,ANXA1 CMKLR1,ANXA1,CMKLR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANXA1%20CMKLR1-based-on-Pubmed-ID-12368905,%2012560218,%2016278303-in-chicken","ANXA1 (p35), ANXA1 (Anx1)",CMKLR1 (ChemR23),-,-,ENSGALG00010014114,ENSGALG00010022421,"ANXA1 (ANX1, LPC1)","FPR2 (FPRL1, LXA4R, HM63, FPRH2, FMLPX, FPR2A, FMLP-R-II, ALXR, ALX)","secreted, cell membrane",cell membrane
CDB15:0000065,ANXA1 CMKLR1,ANXA1,CMKLR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANXA1%20CMKLR1-based-on-Pubmed-ID-15187149-in-chicken,"ANXA1 (p35), ANXA1 (Anx1)",CMKLR1 (ChemR23),-,-,ENSGALG00010014114,ENSGALG00010022421,"ANXA1 (ANX1, LPC1)","FPR3 (FPRL2, FPRH1, FMLPY, RMLP-R-I)","secreted, cell membrane",cell membrane
CDB15:0000066,APLN APLNR,APLN,APLNR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APLN%20APLNR-based-on-Pubmed-ID-10617103,%2010777510,%2011336787,%2012603839,%2012939143,%2015341513,%209792798-in-chicken",APLN,APLNR,-,-,ENSGALG00010014943,ENSGALG00010026507,"APLN (apelin, XNPEP2)","APLNR (AGTRL1, FLJ90771, APJ, APJR)",secreted,cell membrane
